"GENE_NAME","Sumo","Diff","minLogP"
"GTF3C4","PIAS3",NA,NA
"GTF3C4","PIAS4",NA,NA
"GTF3C4","ZMIZ2","1.69","0.6"
"GTF3C4","ZNF451",NA,NA
"GTSE1","LAZSUL",NA,NA
"GTSE1","NSMCE2",NA,NA
"GTSE1","PIAS1",NA,NA
"GTSE1","PIAS2",NA,NA
"GTSE1","PIAS3",NA,NA
"GTSE1","PIAS4","5.15","5.88"
"GTSE1","ZMIZ2",NA,NA
"GTSE1","ZNF451",NA,NA
"GZF1","LAZSUL",NA,NA
"GZF1","NSMCE2",NA,NA
"GZF1","PIAS1",NA,NA
"GZF1","PIAS2",NA,NA
"GZF1","PIAS3",NA,NA
"GZF1","PIAS4",NA,NA
"GZF1","ZMIZ2","1.85","1.07"
"GZF1","ZNF451",NA,NA
"H2AFY","LAZSUL",NA,NA
"H2AFY","NSMCE2",NA,NA
"H2AFY","PIAS1","3","3.84"
"H2AFY","PIAS2",NA,NA
"H2AFY","PIAS3",NA,NA
"H2AFY","PIAS4",NA,NA
"H2AFY","ZMIZ2",NA,NA
"H2AFY","ZNF451",NA,NA
"HAT1","LAZSUL",NA,NA
"HAT1","NSMCE2",NA,NA
"HAT1","PIAS1",NA,NA
"HAT1","PIAS2",NA,NA
"HAT1","PIAS3",NA,NA
"HAT1","PIAS4",NA,NA
"HAT1","ZMIZ2","2.46","1.13"
"HAT1","ZNF451",NA,NA
"HCFC1","LAZSUL",NA,NA
"HCFC1","NSMCE2",NA,NA
"HCFC1","PIAS1",NA,NA
"HCFC1","PIAS2",NA,NA
"HCFC1","PIAS3",NA,NA
"HCFC1","PIAS4",NA,NA
"HCFC1","ZMIZ2","0.85","2.61"
"HCFC1","ZNF451",NA,NA
"HDAC9","LAZSUL",NA,NA
"HDAC9","NSMCE2","3.93","3.4"
"HDAC9","PIAS1",NA,NA
"HDAC9","PIAS2",NA,NA
"HDAC9","PIAS3",NA,NA
"HDAC9","PIAS4","4.44","4.47"
"HDAC9","ZMIZ2",NA,NA
"HDAC9","ZNF451",NA,NA
"HDX","LAZSUL",NA,NA
"HDX","NSMCE2","4.43","5.08"
"HDX","PIAS1",NA,NA
"HDX","PIAS2",NA,NA
"HDX","PIAS3",NA,NA
"HDX","PIAS4",NA,NA
"HDX","ZMIZ2",NA,NA
"HDX","ZNF451",NA,NA
"HIPK1","LAZSUL",NA,NA
"HIPK1","NSMCE2","4.73","3.04"
"HIPK1","PIAS1",NA,NA
"HIPK1","PIAS2",NA,NA
"HIPK1","PIAS3",NA,NA
"HIPK1","PIAS4","4.82","3.17"
"HIPK1","ZMIZ2",NA,NA
"HIPK1","ZNF451",NA,NA
"HIST2H3A;H3F3A;HIST1H3A;H3F3B;HIST3H3;H3F3C","LAZSUL",NA,NA
"HIST2H3A;H3F3A;HIST1H3A;H3F3B;HIST3H3;H3F3C","NSMCE2",NA,NA
"HIST2H3A;H3F3A;HIST1H3A;H3F3B;HIST3H3;H3F3C","PIAS1","2.92","5.18"
"HIST2H3A;H3F3A;HIST1H3A;H3F3B;HIST3H3;H3F3C","PIAS2",NA,NA
"HIST2H3A;H3F3A;HIST1H3A;H3F3B;HIST3H3;H3F3C","PIAS3",NA,NA
"HIST2H3A;H3F3A;HIST1H3A;H3F3B;HIST3H3;H3F3C","PIAS4",NA,NA
"HIST2H3A;H3F3A;HIST1H3A;H3F3B;HIST3H3;H3F3C","ZMIZ2",NA,NA
"HIST2H3A;H3F3A;HIST1H3A;H3F3B;HIST3H3;H3F3C","ZNF451",NA,NA
"HJURP","LAZSUL",NA,NA
"HJURP","NSMCE2","5.18","2.78"
"HJURP","PIAS1",NA,NA
"HJURP","PIAS2",NA,NA
"HJURP","PIAS3",NA,NA
"HJURP","PIAS4","7.29","6.08"
"HJURP","ZMIZ2",NA,NA
"HJURP","ZNF451",NA,NA
"HLTF","LAZSUL",NA,NA
"HLTF","NSMCE2",NA,NA
"HLTF","PIAS1",NA,NA
"HLTF","PIAS2",NA,NA
"HLTF","PIAS3",NA,NA
"HLTF","PIAS4","6.27","16.11"
"HLTF","ZMIZ2",NA,NA
"HLTF","ZNF451",NA,NA
"HMBOX1","LAZSUL",NA,NA
"HMBOX1","NSMCE2","4.39","4.24"
"HMBOX1","PIAS1",NA,NA
"HMBOX1","PIAS2",NA,NA
"HMBOX1","PIAS3",NA,NA
"HMBOX1","PIAS4","4.33","4.12"
"HMBOX1","ZMIZ2",NA,NA
"HMBOX1","ZNF451",NA,NA
"HMCES","LAZSUL",NA,NA
"HMCES","NSMCE2","5.27","2.75"
"HMCES","PIAS1",NA,NA
"HMCES","PIAS2",NA,NA
"HMCES","PIAS3",NA,NA
"HMCES","PIAS4","7.32","5.8"
"HMCES","ZMIZ2",NA,NA
"HMCES","ZNF451",NA,NA
"HMG20B","LAZSUL",NA,NA
"HMG20B","NSMCE2",NA,NA
"HMG20B","PIAS1",NA,NA
"HMG20B","PIAS2",NA,NA
"HMG20B","PIAS3",NA,NA
"HMG20B","PIAS4","7.65","7.03"
"HMG20B","ZMIZ2",NA,NA
"HMG20B","ZNF451",NA,NA
"HMGXB3","LAZSUL",NA,NA
"HMGXB3","NSMCE2","4.28","2.93"
"HMGXB3","PIAS1",NA,NA
"HMGXB3","PIAS2",NA,NA
"HMGXB3","PIAS3",NA,NA
"HMGXB3","PIAS4","5.54","5.21"
"HMGXB3","ZMIZ2",NA,NA
"HMGXB3","ZNF451",NA,NA
"HMGXB4","LAZSUL",NA,NA
"HMGXB4","NSMCE2",NA,NA
"HMGXB4","PIAS1",NA,NA
"HMGXB4","PIAS2",NA,NA
"HMGXB4","PIAS3",NA,NA
"HMGXB4","PIAS4","4.28","11.9"
"HMGXB4","ZMIZ2",NA,NA
"HMGXB4","ZNF451",NA,NA
"HNRNPA0","LAZSUL",NA,NA
"HNRNPA0","NSMCE2",NA,NA
"HNRNPA0","PIAS1",NA,NA
"HNRNPA0","PIAS2",NA,NA
"HNRNPA0","PIAS3",NA,NA
"HNRNPA0","PIAS4","5.31","4.23"
"HNRNPA0","ZMIZ2",NA,NA
"HNRNPA0","ZNF451",NA,NA
"HNRNPH1","LAZSUL",NA,NA
"HNRNPH1","NSMCE2",NA,NA
"HNRNPH1","PIAS1","3.98","2.94"
"HNRNPH1","PIAS2",NA,NA
"HNRNPH1","PIAS3",NA,NA
"HNRNPH1","PIAS4",NA,NA
"HNRNPH1","ZMIZ2",NA,NA
"HNRNPH1","ZNF451",NA,NA
"HNRNPK","LAZSUL",NA,NA
"HNRNPK","NSMCE2",NA,NA
"HNRNPK","PIAS1","4.81","3.52"
"HNRNPK","PIAS2",NA,NA
"HNRNPK","PIAS3",NA,NA
"HNRNPK","PIAS4",NA,NA
"HNRNPK","ZMIZ2",NA,NA
"HNRNPK","ZNF451",NA,NA
"HNRNPM","LAZSUL",NA,NA
"HNRNPM","NSMCE2",NA,NA
"HNRNPM","PIAS1",NA,NA
"HNRNPM","PIAS2",NA,NA
"HNRNPM","PIAS3",NA,NA
"HNRNPM","PIAS4","3.25","2.79"
"HNRNPM","ZMIZ2",NA,NA
"HNRNPM","ZNF451",NA,NA
"HNRNPR","LAZSUL",NA,NA
"HNRNPR","NSMCE2",NA,NA
"HNRNPR","PIAS1","4.93","3.53"
"HNRNPR","PIAS2",NA,NA
"HNRNPR","PIAS3",NA,NA
"HNRNPR","PIAS4",NA,NA
"HNRNPR","ZMIZ2",NA,NA
"HNRNPR","ZNF451",NA,NA
"HNRNPUL1","LAZSUL",NA,NA
"HNRNPUL1","NSMCE2",NA,NA
"HNRNPUL1","PIAS1","3.39","2.99"
"HNRNPUL1","PIAS2",NA,NA
"HNRNPUL1","PIAS3",NA,NA
"HNRNPUL1","PIAS4",NA,NA
"HNRNPUL1","ZMIZ2",NA,NA
"HNRNPUL1","ZNF451",NA,NA
"HP1BP3","LAZSUL",NA,NA
"HP1BP3","NSMCE2",NA,NA
"HP1BP3","PIAS1","4.69","5.37"
"HP1BP3","PIAS2",NA,NA
"HP1BP3","PIAS3",NA,NA
"HP1BP3","PIAS4",NA,NA
"HP1BP3","ZMIZ2",NA,NA
"HP1BP3","ZNF451",NA,NA
"HSF1","LAZSUL",NA,NA
"HSF1","NSMCE2","5.56","3.42"
"HSF1","PIAS1",NA,NA
"HSF1","PIAS2",NA,NA
"HSF1","PIAS3",NA,NA
"HSF1","PIAS4","5.28","3.08"
"HSF1","ZMIZ2",NA,NA
"HSF1","ZNF451",NA,NA
"HSF2","LAZSUL",NA,NA
"HSF2","NSMCE2","5.55","3.92"
"HSF2","PIAS1",NA,NA
"HSF2","PIAS2",NA,NA
"HSF2","PIAS3",NA,NA
"HSF2","PIAS4","5.97","4.65"
"HSF2","ZMIZ2",NA,NA
"HSF2","ZNF451",NA,NA
"HSPA4","LAZSUL",NA,NA
"HSPA4","NSMCE2",NA,NA
"HSPA4","PIAS1","5.17","6.51"
"HSPA4","PIAS2",NA,NA
"HSPA4","PIAS3",NA,NA
"HSPA4","PIAS4",NA,NA
"HSPA4","ZMIZ2",NA,NA
"HSPA4","ZNF451",NA,NA
"HSPH1","LAZSUL",NA,NA
"HSPH1","NSMCE2",NA,NA
"HSPH1","PIAS1","4.79","7.75"
"HSPH1","PIAS2",NA,NA
"HSPH1","PIAS3",NA,NA
"HSPH1","PIAS4",NA,NA
"HSPH1","ZMIZ2",NA,NA
"HSPH1","ZNF451",NA,NA
"IER2","LAZSUL",NA,NA
"IER2","NSMCE2","3.98","2.47"
"IER2","PIAS1",NA,NA
"IER2","PIAS2",NA,NA
"IER2","PIAS3",NA,NA
"IER2","PIAS4","5.64","5.3"
"IER2","ZMIZ2",NA,NA
"IER2","ZNF451",NA,NA
"IFI16","LAZSUL",NA,NA
"IFI16","NSMCE2",NA,NA
"IFI16","PIAS1",NA,NA
"IFI16","PIAS2",NA,NA
"IFI16","PIAS3",NA,NA
"IFI16","PIAS4","8.79","10.57"
"IFI16","ZMIZ2",NA,NA
"IFI16","ZNF451",NA,NA
"IK","LAZSUL",NA,NA
"IK","NSMCE2","3.92","3.37"
"IK","PIAS1",NA,NA
"IK","PIAS2",NA,NA
"IK","PIAS3",NA,NA
"IK","PIAS4","4.54","4.68"
"IK","ZMIZ2",NA,NA
"IK","ZNF451",NA,NA
"ILF2","LAZSUL",NA,NA
"ILF2","NSMCE2",NA,NA
"ILF2","PIAS1",NA,NA
"ILF2","PIAS2",NA,NA
"ILF2","PIAS3",NA,NA
"ILF2","PIAS4",NA,NA
"ILF2","ZMIZ2","0.44","0.77"
"ILF2","ZNF451",NA,NA
"ILF3","LAZSUL",NA,NA
"ILF3","NSMCE2",NA,NA
"ILF3","PIAS1",NA,NA
"ILF3","PIAS2",NA,NA
"ILF3","PIAS3",NA,NA
"ILF3","PIAS4",NA,NA
"ILF3","ZMIZ2","0.08","0.02"
"ILF3","ZNF451",NA,NA
"IMPDH2","LAZSUL",NA,NA
"IMPDH2","NSMCE2",NA,NA
"IMPDH2","PIAS1","4.77","3.83"
"IMPDH2","PIAS2",NA,NA
"IMPDH2","PIAS3",NA,NA
"IMPDH2","PIAS4",NA,NA
"IMPDH2","ZMIZ2",NA,NA
"IMPDH2","ZNF451",NA,NA
"INTS1","LAZSUL",NA,NA
"INTS1","NSMCE2",NA,NA
"INTS1","PIAS1",NA,NA
"INTS1","PIAS2",NA,NA
"INTS1","PIAS3",NA,NA
"INTS1","PIAS4",NA,NA
"INTS1","ZMIZ2","0.27","0.74"
"INTS1","ZNF451",NA,NA
"INTS12","LAZSUL",NA,NA
"INTS12","NSMCE2","3.96","3.89"
"INTS12","PIAS1",NA,NA
"INTS12","PIAS2",NA,NA
"INTS12","PIAS3",NA,NA
"INTS12","PIAS4","4.07","4.12"
"INTS12","ZMIZ2",NA,NA
"INTS12","ZNF451",NA,NA
"INTS3","LAZSUL",NA,NA
"INTS3","NSMCE2",NA,NA
"INTS3","PIAS1",NA,NA
"INTS3","PIAS2",NA,NA
"INTS3","PIAS3",NA,NA
"INTS3","PIAS4",NA,NA
"INTS3","ZMIZ2","0.48","0.87"
"INTS3","ZNF451",NA,NA
"INTS4","LAZSUL",NA,NA
"INTS4","NSMCE2",NA,NA
"INTS4","PIAS1",NA,NA
"INTS4","PIAS2",NA,NA
"INTS4","PIAS3",NA,NA
"INTS4","PIAS4",NA,NA
"INTS4","ZMIZ2","1.32","0.79"
"INTS4","ZNF451",NA,NA
"JARID2","LAZSUL",NA,NA
"JARID2","NSMCE2",NA,NA
"JARID2","PIAS1",NA,NA
"JARID2","PIAS2",NA,NA
"JARID2","PIAS3",NA,NA
"JARID2","PIAS4",NA,NA
"JARID2","ZMIZ2","0.6","0.42"
"JARID2","ZNF451",NA,NA
"JMJD1C","LAZSUL",NA,NA
"JMJD1C","NSMCE2",NA,NA
"JMJD1C","PIAS1",NA,NA
"JMJD1C","PIAS2",NA,NA
"JMJD1C","PIAS3",NA,NA
"JMJD1C","PIAS4",NA,NA
"JMJD1C","ZMIZ2","0.15","0.15"
"JMJD1C","ZNF451",NA,NA
"JRK","LAZSUL",NA,NA
"JRK","NSMCE2",NA,NA
"JRK","PIAS1",NA,NA
"JRK","PIAS2",NA,NA
"JRK","PIAS3",NA,NA
"JRK","PIAS4","6.08","11.53"
"JRK","ZMIZ2",NA,NA
"JRK","ZNF451",NA,NA
"JUN","LAZSUL",NA,NA
"JUN","NSMCE2",NA,NA
"JUN","PIAS1",NA,NA
"JUN","PIAS2",NA,NA
"JUN","PIAS3",NA,NA
"JUN","PIAS4","5.64","15.49"
"JUN","ZMIZ2",NA,NA
"JUN","ZNF451",NA,NA
"JUNB","LAZSUL",NA,NA
"JUNB","NSMCE2",NA,NA
"JUNB","PIAS1",NA,NA
"JUNB","PIAS2",NA,NA
"JUNB","PIAS3",NA,NA
"JUNB","PIAS4","7.85","21.18"
"JUNB","ZMIZ2",NA,NA
"JUNB","ZNF451",NA,NA
"KANSL3","LAZSUL",NA,NA
"KANSL3","NSMCE2",NA,NA
"KANSL3","PIAS1",NA,NA
"KANSL3","PIAS2",NA,NA
"KANSL3","PIAS3",NA,NA
"KANSL3","PIAS4",NA,NA
"KANSL3","ZMIZ2","0.39","0.14"
"KANSL3","ZNF451",NA,NA
"KCTD1","LAZSUL",NA,NA
"KCTD1","NSMCE2",NA,NA
"KCTD1","PIAS1",NA,NA
"KCTD1","PIAS2",NA,NA
"KCTD1","PIAS3",NA,NA
"KCTD1","PIAS4","5.96","7.61"
"KCTD1","ZMIZ2",NA,NA
"KCTD1","ZNF451",NA,NA
"KCTD15","LAZSUL",NA,NA
"KCTD15","NSMCE2","5.23","3.05"
"KCTD15","PIAS1",NA,NA
"KCTD15","PIAS2",NA,NA
"KCTD15","PIAS3",NA,NA
"KCTD15","PIAS4","6.92","5.84"
"KCTD15","ZMIZ2",NA,NA
"KCTD15","ZNF451",NA,NA
"KDM1A","LAZSUL",NA,NA
"KDM1A","NSMCE2",NA,NA
"KDM1A","PIAS1",NA,NA
"KDM1A","PIAS2",NA,NA
"KDM1A","PIAS3",NA,NA
"KDM1A","PIAS4","3.72","5.61"
"KDM1A","ZMIZ2",NA,NA
"KDM1A","ZNF451",NA,NA
"KDM2B","LAZSUL",NA,NA
"KDM2B","NSMCE2",NA,NA
"KDM2B","PIAS1",NA,NA
"KDM2B","PIAS2",NA,NA
"KDM2B","PIAS3",NA,NA
"KDM2B","PIAS4","4.85","14.23"
"KDM2B","ZMIZ2",NA,NA
"KDM2B","ZNF451",NA,NA
"KDM3B","LAZSUL",NA,NA
"KDM3B","NSMCE2",NA,NA
"KDM3B","PIAS1",NA,NA
"KDM3B","PIAS2",NA,NA
"KDM3B","PIAS3",NA,NA
"KDM3B","PIAS4","4.07","4.15"
"KDM3B","ZMIZ2",NA,NA
"KDM3B","ZNF451",NA,NA
"KDM4A","LAZSUL",NA,NA
"KDM4A","NSMCE2",NA,NA
"KDM4A","PIAS1",NA,NA
"KDM4A","PIAS2",NA,NA
"KDM4A","PIAS3",NA,NA
"KDM4A","PIAS4","7.33","9.91"
"KDM4A","ZMIZ2",NA,NA
"KDM4A","ZNF451",NA,NA
"KDM4B","LAZSUL",NA,NA
"KDM4B","NSMCE2",NA,NA
"KDM4B","PIAS1",NA,NA
"KDM4B","PIAS2",NA,NA
"KDM4B","PIAS3",NA,NA
"KDM4B","PIAS4","5.94","13.88"
"KDM4B","ZMIZ2",NA,NA
"KDM4B","ZNF451",NA,NA
"KDM5A","LAZSUL",NA,NA
"KDM5A","NSMCE2",NA,NA
"KDM5A","PIAS1",NA,NA
"KDM5A","PIAS2",NA,NA
"KDM5A","PIAS3",NA,NA
"KDM5A","PIAS4","3.76","11.7"
"KDM5A","ZMIZ2",NA,NA
"KDM5A","ZNF451",NA,NA
"KDM5B","LAZSUL",NA,NA
"KDM5B","NSMCE2",NA,NA
"KDM5B","PIAS1",NA,NA
"KDM5B","PIAS2",NA,NA
"KDM5B","PIAS3",NA,NA
"KDM5B","PIAS4","5.79","5.03"
"KDM5B","ZMIZ2",NA,NA
"KDM5B","ZNF451",NA,NA
"KIF18A","LAZSUL",NA,NA
"KIF18A","NSMCE2",NA,NA
"KIF18A","PIAS1",NA,NA
"KIF18A","PIAS2",NA,NA
"KIF18A","PIAS3",NA,NA
"KIF18A","PIAS4","4.35","3.61"
"KIF18A","ZMIZ2",NA,NA
"KIF18A","ZNF451",NA,NA
"KIF23","LAZSUL",NA,NA
"KIF23","NSMCE2",NA,NA
"KIF23","PIAS1",NA,NA
"KIF23","PIAS2",NA,NA
"KIF23","PIAS3",NA,NA
"KIF23","PIAS4","5.39","6.94"
"KIF23","ZMIZ2",NA,NA
"KIF23","ZNF451",NA,NA
"KLF5","LAZSUL",NA,NA
"KLF5","NSMCE2",NA,NA
"KLF5","PIAS1",NA,NA
"KLF5","PIAS2",NA,NA
"KLF5","PIAS3",NA,NA
"KLF5","PIAS4","6.86","7.42"
"KLF5","ZMIZ2",NA,NA
"KLF5","ZNF451",NA,NA
"KNOP1","LAZSUL",NA,NA
"KNOP1","NSMCE2",NA,NA
"KNOP1","PIAS1",NA,NA
"KNOP1","PIAS2",NA,NA
"KNOP1","PIAS3",NA,NA
"KNOP1","PIAS4","6.61","18.7"
"KNOP1","ZMIZ2",NA,NA
"KNOP1","ZNF451",NA,NA
"L3MBTL2","LAZSUL",NA,NA
"L3MBTL2","NSMCE2",NA,NA
"L3MBTL2","PIAS1",NA,NA
"L3MBTL2","PIAS2",NA,NA
"L3MBTL2","PIAS3",NA,NA
"L3MBTL2","PIAS4","7.23","8.01"
"L3MBTL2","ZMIZ2",NA,NA
"L3MBTL2","ZNF451",NA,NA
"L3MBTL3","LAZSUL",NA,NA
"L3MBTL3","NSMCE2",NA,NA
"L3MBTL3","PIAS1",NA,NA
"L3MBTL3","PIAS2",NA,NA
"L3MBTL3","PIAS3",NA,NA
"L3MBTL3","PIAS4","3.23","4.19"
"L3MBTL3","ZMIZ2",NA,NA
"L3MBTL3","ZNF451",NA,NA
"LAZSUL","LAZSUL","12.97","9.01"
"LAZSUL","NSMCE2",NA,NA
"LAZSUL","PIAS1",NA,NA
"LAZSUL","PIAS2",NA,NA
"LAZSUL","PIAS3",NA,NA
"LAZSUL","PIAS4",NA,NA
"LAZSUL","ZMIZ2",NA,NA
"LAZSUL","ZNF451",NA,NA
"LIN37","LAZSUL",NA,NA
"LIN37","NSMCE2",NA,NA
"LIN37","PIAS1",NA,NA
"LIN37","PIAS2",NA,NA
"LIN37","PIAS3",NA,NA
"LIN37","PIAS4","5.14","9.69"
"LIN37","ZMIZ2",NA,NA
"LIN37","ZNF451",NA,NA
"LIN54","LAZSUL",NA,NA
"LIN54","NSMCE2",NA,NA
"LIN54","PIAS1",NA,NA
"LIN54","PIAS2",NA,NA
"LIN54","PIAS3",NA,NA
"LIN54","PIAS4","6.9","13.56"
"LIN54","ZMIZ2",NA,NA
"LIN54","ZNF451",NA,NA
"LMNB1","LAZSUL",NA,NA
"LMNB1","NSMCE2",NA,NA
"LMNB1","PIAS1","6.17","3.45"
"LMNB1","PIAS2",NA,NA
"LMNB1","PIAS3",NA,NA
"LMNB1","PIAS4",NA,NA
"LMNB1","ZMIZ2",NA,NA
"LMNB1","ZNF451",NA,NA
"LMNB2","LAZSUL",NA,NA
"LMNB2","NSMCE2",NA,NA
"LMNB2","PIAS1","5.37","5.14"
"LMNB2","PIAS2",NA,NA
"LMNB2","PIAS3",NA,NA
"LMNB2","PIAS4",NA,NA
"LMNB2","ZMIZ2",NA,NA
"LMNB2","ZNF451",NA,NA
"LRRC41","LAZSUL",NA,NA
"LRRC41","NSMCE2",NA,NA
"LRRC41","PIAS1",NA,NA
"LRRC41","PIAS2",NA,NA
"LRRC41","PIAS3",NA,NA
"LRRC41","PIAS4",NA,NA
"LRRC41","ZMIZ2","3.04","2.9"
"LRRC41","ZNF451",NA,NA
"LRRC42","LAZSUL",NA,NA
"LRRC42","NSMCE2",NA,NA
"LRRC42","PIAS1",NA,NA
"LRRC42","PIAS2",NA,NA
"LRRC42","PIAS3",NA,NA
"LRRC42","PIAS4","6.15","5.03"
"LRRC42","ZMIZ2",NA,NA
"LRRC42","ZNF451",NA,NA
"LRWD1","LAZSUL",NA,NA
"LRWD1","NSMCE2",NA,NA
"LRWD1","PIAS1",NA,NA
"LRWD1","PIAS2",NA,NA
"LRWD1","PIAS3",NA,NA
"LRWD1","PIAS4","2.39","4.16"
"LRWD1","ZMIZ2","0.24","0.15"
"LRWD1","ZNF451",NA,NA
"MAFG","LAZSUL",NA,NA
"MAFG","NSMCE2",NA,NA
"MAFG","PIAS1",NA,NA
"MAFG","PIAS2",NA,NA
"MAFG","PIAS3",NA,NA
"MAFG","PIAS4","5.97","7.25"
"MAFG","ZMIZ2",NA,NA
"MAFG","ZNF451",NA,NA
"MAGEA12","LAZSUL",NA,NA
"MAGEA12","NSMCE2",NA,NA
"MAGEA12","PIAS1",NA,NA
"MAGEA12","PIAS2",NA,NA
"MAGEA12","PIAS3",NA,NA
"MAGEA12","PIAS4",NA,NA
"MAGEA12","ZMIZ2","0.62","0.27"
"MAGEA12","ZNF451",NA,NA
"MAGEA4","LAZSUL",NA,NA
"MAGEA4","NSMCE2",NA,NA
"MAGEA4","PIAS1",NA,NA
"MAGEA4","PIAS2",NA,NA
"MAGEA4","PIAS3",NA,NA
"MAGEA4","PIAS4",NA,NA
"MAGEA4","ZMIZ2","0.95","0.7"
"MAGEA4","ZNF451",NA,NA
"MAGEC1","LAZSUL",NA,NA
"MAGEC1","NSMCE2",NA,NA
"MAGEC1","PIAS1",NA,NA
"MAGEC1","PIAS2",NA,NA
"MAGEC1","PIAS3",NA,NA
"MAGEC1","PIAS4",NA,NA
"MAGEC1","ZMIZ2","0.37","0.15"
"MAGEC1","ZNF451",NA,NA
"MAGED2","LAZSUL",NA,NA
"MAGED2","NSMCE2",NA,NA
"MAGED2","PIAS1",NA,NA
"MAGED2","PIAS2",NA,NA
"MAGED2","PIAS3",NA,NA
"MAGED2","PIAS4",NA,NA
"MAGED2","ZMIZ2","0.4","0.23"
"MAGED2","ZNF451",NA,NA
"MAGED4","LAZSUL",NA,NA
"MAGED4","NSMCE2",NA,NA
"MAGED4","PIAS1",NA,NA
"MAGED4","PIAS2",NA,NA
"MAGED4","PIAS3",NA,NA
"MAGED4","PIAS4","5.63","6.24"
"MAGED4","ZMIZ2",NA,NA
"MAGED4","ZNF451",NA,NA
"MAGEF1","LAZSUL",NA,NA
"MAGEF1","NSMCE2",NA,NA
"MAGEF1","PIAS1",NA,NA
"MAGEF1","PIAS2",NA,NA
"MAGEF1","PIAS3",NA,NA
"MAGEF1","PIAS4","5.23","6.56"
"MAGEF1","ZMIZ2",NA,NA
"MAGEF1","ZNF451",NA,NA
"MAP4","LAZSUL",NA,NA
"MAP4","NSMCE2",NA,NA
"MAP4","PIAS1","5.5","6.33"
"MAP4","PIAS2",NA,NA
"MAP4","PIAS3",NA,NA
"MAP4","PIAS4",NA,NA
"MAP4","ZMIZ2",NA,NA
"MAP4","ZNF451",NA,NA
"MASTL","LAZSUL",NA,NA
"MASTL","NSMCE2",NA,NA
"MASTL","PIAS1",NA,NA
"MASTL","PIAS2",NA,NA
"MASTL","PIAS3",NA,NA
"MASTL","PIAS4","3.83","9.68"
"MASTL","ZMIZ2",NA,NA
"MASTL","ZNF451",NA,NA
"MBD1","LAZSUL",NA,NA
"MBD1","NSMCE2",NA,NA
"MBD1","PIAS1",NA,NA
"MBD1","PIAS2",NA,NA
"MBD1","PIAS3",NA,NA
"MBD1","PIAS4","7.18","12.59"
"MBD1","ZMIZ2",NA,NA
"MBD1","ZNF451",NA,NA
"MCM10","LAZSUL",NA,NA
"MCM10","NSMCE2","4.73","3.16"
"MCM10","PIAS1",NA,NA
"MCM10","PIAS2",NA,NA
"MCM10","PIAS3",NA,NA
"MCM10","PIAS4","5.23","3.93"
"MCM10","ZMIZ2",NA,NA
"MCM10","ZNF451",NA,NA
"MCM2","LAZSUL",NA,NA
"MCM2","NSMCE2",NA,NA
"MCM2","PIAS1",NA,NA
"MCM2","PIAS2",NA,NA
"MCM2","PIAS3",NA,NA
"MCM2","PIAS4",NA,NA
"MCM2","ZMIZ2","0.28","0.25"
"MCM2","ZNF451",NA,NA
"MCM3","LAZSUL",NA,NA
"MCM3","NSMCE2",NA,NA
"MCM3","PIAS1",NA,NA
"MCM3","PIAS2",NA,NA
"MCM3","PIAS3",NA,NA
"MCM3","PIAS4","4.05","2.69"
"MCM3","ZMIZ2",NA,NA
"MCM3","ZNF451",NA,NA
"MCM4","LAZSUL",NA,NA
"MCM4","NSMCE2",NA,NA
"MCM4","PIAS1","3.88","4.3"
"MCM4","PIAS2",NA,NA
"MCM4","PIAS3",NA,NA
"MCM4","PIAS4",NA,NA
"MCM4","ZMIZ2",NA,NA
"MCM4","ZNF451",NA,NA
"MCM7","LAZSUL",NA,NA
"MCM7","NSMCE2",NA,NA
"MCM7","PIAS1",NA,NA
"MCM7","PIAS2",NA,NA
"MCM7","PIAS3",NA,NA
"MCM7","PIAS4","6.92","5.95"
"MCM7","ZMIZ2",NA,NA
"MCM7","ZNF451",NA,NA
"MDC1","LAZSUL",NA,NA
"MDC1","NSMCE2",NA,NA
"MDC1","PIAS1","4.87","7.37"
"MDC1","PIAS2",NA,NA
"MDC1","PIAS3",NA,NA
"MDC1","PIAS4",NA,NA
"MDC1","ZMIZ2",NA,NA
"MDC1","ZNF451",NA,NA
"MECOM","LAZSUL",NA,NA
"MECOM","NSMCE2","3.43","3.27"
"MECOM","PIAS1",NA,NA
"MECOM","PIAS2",NA,NA
"MECOM","PIAS3",NA,NA
"MECOM","PIAS4","3.85","4.21"
"MECOM","ZMIZ2",NA,NA
"MECOM","ZNF451",NA,NA
"MED12;TNRC11","LAZSUL",NA,NA
"MED12;TNRC11","NSMCE2",NA,NA
"MED12;TNRC11","PIAS1",NA,NA
"MED12;TNRC11","PIAS2",NA,NA
"MED12;TNRC11","PIAS3",NA,NA
"MED12;TNRC11","PIAS4",NA,NA
"MED12;TNRC11","ZMIZ2","0.66","2.69"
"MED12;TNRC11","ZNF451",NA,NA
"MED6","LAZSUL",NA,NA
"MED6","NSMCE2",NA,NA
"MED6","PIAS1",NA,NA
"MED6","PIAS2",NA,NA
"MED6","PIAS3",NA,NA
"MED6","PIAS4","5.35","6.64"
"MED6","ZMIZ2",NA,NA
"MED6","ZNF451",NA,NA
"MEF2D","LAZSUL",NA,NA
"MEF2D","NSMCE2",NA,NA
"MEF2D","PIAS1",NA,NA
"MEF2D","PIAS2",NA,NA
"MEF2D","PIAS3",NA,NA
"MEF2D","PIAS4","6.24","7.84"
"MEF2D","ZMIZ2",NA,NA
"MEF2D","ZNF451",NA,NA
