"GENE_NAME","Sumo","Diff","minLogP","SATT index"
"ENO1","PIAS3",NA,NA,NA
"ENO1","PIAS4",3.33,2.69,0.374418949
"ENO1","LAZSUL",NA,NA,NA
"ENO1","ZNF451",NA,NA,NA
"ENO1","ZMIZ2",NA,NA,NA
"EP400","NSMCE2",NA,NA,NA
"EP400","PIAS1",NA,NA,NA
"EP400","PIAS2",NA,NA,NA
"EP400","PIAS3",NA,NA,NA
"EP400","PIAS4",2.47,1.49,0.737029798
"EP400","LAZSUL",NA,NA,NA
"EP400","ZNF451",1.98,2.01,0.944599089
"EP400","ZMIZ2",NA,NA,NA
"EPB41L3","NSMCE2",NA,NA,NA
"EPB41L3","PIAS1",0.86,1.36,1.058525363
"EPB41L3","PIAS2",NA,NA,NA
"EPB41L3","PIAS3",NA,NA,NA
"EPB41L3","PIAS4",NA,NA,NA
"EPB41L3","LAZSUL",NA,NA,NA
"EPB41L3","ZNF451",NA,NA,NA
"EPB41L3","ZMIZ2",NA,NA,NA
"EPHA2","NSMCE2",NA,NA,NA
"EPHA2","PIAS1",NA,NA,NA
"EPHA2","PIAS2",NA,NA,NA
"EPHA2","PIAS3",NA,NA,NA
"EPHA2","PIAS4",NA,NA,NA
"EPHA2","LAZSUL",1.93,1.59,0.258416061
"EPHA2","ZNF451",NA,NA,NA
"EPHA2","ZMIZ2",NA,NA,NA
"EPHB2","NSMCE2",NA,NA,NA
"EPHB2","PIAS1",NA,NA,NA
"EPHB2","PIAS2",NA,NA,NA
"EPHB2","PIAS3",NA,NA,NA
"EPHB2","PIAS4",NA,NA,NA
"EPHB2","LAZSUL",0.96,2.68,1.056082741
"EPHB2","ZNF451",NA,NA,NA
"EPHB2","ZMIZ2",NA,NA,NA
"EPHB4","NSMCE2",NA,NA,NA
"EPHB4","PIAS1",NA,NA,NA
"EPHB4","PIAS2",NA,NA,NA
"EPHB4","PIAS3",NA,NA,NA
"EPHB4","PIAS4",NA,NA,NA
"EPHB4","LAZSUL",0.62,2.17,5.24295911
"EPHB4","ZNF451",NA,NA,NA
"EPHB4","ZMIZ2",NA,NA,NA
"EPHX1","NSMCE2",NA,NA,NA
"EPHX1","PIAS1",NA,NA,NA
"EPHX1","PIAS2",0.32,1.47,1.23846575
"EPHX1","PIAS3",NA,NA,NA
"EPHX1","PIAS4",NA,NA,NA
"EPHX1","LAZSUL",NA,NA,NA
"EPHX1","ZNF451",NA,NA,NA
"EPHX1","ZMIZ2",NA,NA,NA
"EPRS","NSMCE2",NA,NA,NA
"EPRS","PIAS1",NA,NA,NA
"EPRS","PIAS2",NA,NA,NA
"EPRS","PIAS3",NA,NA,NA
"EPRS","PIAS4",NA,NA,NA
"EPRS","LAZSUL",NA,NA,NA
"EPRS","ZNF451",3.44,2.54,-0.087666272
"EPRS","ZMIZ2",NA,NA,NA
"EPT1","NSMCE2",NA,NA,NA
"EPT1","PIAS1",NA,NA,NA
"EPT1","PIAS2",0.75,2.6,1.384783168
"EPT1","PIAS3",NA,NA,NA
"EPT1","PIAS4",NA,NA,NA
"EPT1","LAZSUL",NA,NA,NA
"EPT1","ZNF451",NA,NA,NA
"EPT1","ZMIZ2",NA,NA,NA
"ERCC2","NSMCE2",NA,NA,NA
"ERCC2","PIAS1",NA,NA,NA
"ERCC2","PIAS2",2.16,1.34,0.733249799
"ERCC2","PIAS3",NA,NA,NA
"ERCC2","PIAS4",NA,NA,NA
"ERCC2","LAZSUL",NA,NA,NA
"ERCC2","ZNF451",NA,NA,NA
"ERCC2","ZMIZ2",NA,NA,NA
"ERCC4","NSMCE2",4.46,4.06,0.994186829
"ERCC4","PIAS1",NA,NA,NA
"ERCC4","PIAS2",NA,NA,NA
"ERCC4","PIAS3",NA,NA,NA
"ERCC4","PIAS4",2.62,2.45,0.381665993
"ERCC4","LAZSUL",NA,NA,NA
"ERCC4","ZNF451",NA,NA,NA
"ERCC4","ZMIZ2",NA,NA,NA
"ERGIC1","NSMCE2",NA,NA,NA
"ERGIC1","PIAS1",NA,NA,NA
"ERGIC1","PIAS2",NA,NA,NA
"ERGIC1","PIAS3",NA,NA,NA
"ERGIC1","PIAS4",NA,NA,NA
"ERGIC1","LAZSUL",0.92,2.48,0.586674367
"ERGIC1","ZNF451",NA,NA,NA
"ERGIC1","ZMIZ2",NA,NA,NA
"ERGIC3","NSMCE2",NA,NA,NA
"ERGIC3","PIAS1",NA,NA,NA
"ERGIC3","PIAS2",NA,NA,NA
"ERGIC3","PIAS3",NA,NA,NA
"ERGIC3","PIAS4",NA,NA,NA
"ERGIC3","LAZSUL",0.5,1.86,2.391542844
"ERGIC3","ZNF451",NA,NA,NA
"ERGIC3","ZMIZ2",NA,NA,NA
"ERO1L","NSMCE2",0.88,1.34,-0.592962318
"ERO1L","PIAS1",NA,NA,NA
"ERO1L","PIAS2",3.7,2.77,0.362972704
"ERO1L","PIAS3",NA,NA,NA
"ERO1L","PIAS4",NA,NA,NA
"ERO1L","LAZSUL",NA,NA,NA
"ERO1L","ZNF451",NA,NA,NA
"ERO1L","ZMIZ2",NA,NA,NA
"ERP29","NSMCE2",NA,NA,NA
"ERP29","PIAS1",NA,NA,NA
"ERP29","PIAS2",NA,NA,NA
"ERP29","PIAS3",NA,NA,NA
"ERP29","PIAS4",NA,NA,NA
"ERP29","LAZSUL",3,1.7,0.649380577
"ERP29","ZNF451",NA,NA,NA
"ERP29","ZMIZ2",NA,NA,NA
"ESCO2","NSMCE2",3.3,2.13,-0.308874209
"ESCO2","PIAS1",NA,NA,NA
"ESCO2","PIAS2",NA,NA,NA
"ESCO2","PIAS3",NA,NA,NA
"ESCO2","PIAS4",5.29,4.52,0.747094412
"ESCO2","LAZSUL",NA,NA,NA
"ESCO2","ZNF451",NA,NA,NA
"ESCO2","ZMIZ2",NA,NA,NA
"ESRRA","NSMCE2",1.28,1.97,0.608587625
"ESRRA","PIAS1",NA,NA,NA
"ESRRA","PIAS2",NA,NA,NA
"ESRRA","PIAS3",NA,NA,NA
"ESRRA","PIAS4",4.81,4.14,1.011714794
"ESRRA","LAZSUL",NA,NA,NA
"ESRRA","ZNF451",NA,NA,NA
"ESRRA","ZMIZ2",NA,NA,NA
"ESYT1","NSMCE2",NA,NA,NA
"ESYT1","PIAS1",0.6,1.36,0.03273903
"ESYT1","PIAS2",NA,NA,NA
"ESYT1","PIAS3",NA,NA,NA
"ESYT1","PIAS4",NA,NA,NA
"ESYT1","LAZSUL",NA,NA,NA
"ESYT1","ZNF451",NA,NA,NA
"ESYT1","ZMIZ2",NA,NA,NA
"ESYT2","NSMCE2",NA,NA,NA
"ESYT2","PIAS1",NA,NA,NA
"ESYT2","PIAS2",NA,NA,NA
"ESYT2","PIAS3",NA,NA,NA
"ESYT2","PIAS4",NA,NA,NA
"ESYT2","LAZSUL",0.83,3.03,0.756629959
"ESYT2","ZNF451",NA,NA,NA
"ESYT2","ZMIZ2",NA,NA,NA
"ETV1","NSMCE2",NA,NA,NA
"ETV1","PIAS1",NA,NA,NA
"ETV1","PIAS2",NA,NA,NA
"ETV1","PIAS3",NA,NA,NA
"ETV1","PIAS4",5.2,4.69,1.065908932
"ETV1","LAZSUL",NA,NA,NA
"ETV1","ZNF451",NA,NA,NA
"ETV1","ZMIZ2",NA,NA,NA
"ETV4","NSMCE2",NA,NA,NA
"ETV4","PIAS1",NA,NA,NA
"ETV4","PIAS2",NA,NA,NA
"ETV4","PIAS3",NA,NA,NA
"ETV4","PIAS4",5.4,4.9,1.049640851
"ETV4","LAZSUL",NA,NA,NA
"ETV4","ZNF451",NA,NA,NA
"ETV4","ZMIZ2",NA,NA,NA
"ETV5","NSMCE2",NA,NA,NA
"ETV5","PIAS1",NA,NA,NA
"ETV5","PIAS2",NA,NA,NA
"ETV5","PIAS3",NA,NA,NA
"ETV5","PIAS4",5.2,4.69,1.065908932
"ETV5","LAZSUL",NA,NA,NA
"ETV5","ZNF451",NA,NA,NA
"ETV5","ZMIZ2",NA,NA,NA
"ETV6","NSMCE2",2.74,1.66,-0.731583933
"ETV6","PIAS1",NA,NA,NA
"ETV6","PIAS2",NA,NA,NA
"ETV6","PIAS3",NA,NA,NA
"ETV6","PIAS4",4.5,4.69,0.368774873
"ETV6","LAZSUL",NA,NA,NA
"ETV6","ZNF451",NA,NA,NA
"ETV6","ZMIZ2",NA,NA,NA
"EXOC8","NSMCE2",NA,NA,NA
"EXOC8","PIAS1",NA,NA,NA
"EXOC8","PIAS2",NA,NA,NA
"EXOC8","PIAS3",NA,NA,NA
"EXOC8","PIAS4",NA,NA,NA
"EXOC8","LAZSUL",0.8,2.51,0.386639154
"EXOC8","ZNF451",NA,NA,NA
"EXOC8","ZMIZ2",NA,NA,NA
"EXOSC9","NSMCE2",4.61,5.2,0.502457869
"EXOSC9","PIAS1",NA,NA,NA
"EXOSC9","PIAS2",NA,NA,NA
"EXOSC9","PIAS3",NA,NA,NA
"EXOSC9","PIAS4",NA,NA,NA
"EXOSC9","LAZSUL",NA,NA,NA
"EXOSC9","ZNF451",NA,NA,NA
"EXOSC9","ZMIZ2",NA,NA,NA
"EXT2","NSMCE2",NA,NA,NA
"EXT2","PIAS1",NA,NA,NA
"EXT2","PIAS2",2.68,1.61,0.825346465
"EXT2","PIAS3",NA,NA,NA
"EXT2","PIAS4",NA,NA,NA
"EXT2","LAZSUL",NA,NA,NA
"EXT2","ZNF451",NA,NA,NA
"EXT2","ZMIZ2",NA,NA,NA
"FAF2","NSMCE2",NA,NA,NA
"FAF2","PIAS1",NA,NA,NA
"FAF2","PIAS2",0.9,2.17,0.23194952
"FAF2","PIAS3",NA,NA,NA
"FAF2","PIAS4",NA,NA,NA
"FAF2","LAZSUL",NA,NA,NA
"FAF2","ZNF451",NA,NA,NA
"FAF2","ZMIZ2",NA,NA,NA
"FAM120A","NSMCE2",NA,NA,NA
"FAM120A","PIAS1",NA,NA,NA
"FAM120A","PIAS2",0.66,2.02,0.957116492
"FAM120A","PIAS3",NA,NA,NA
"FAM120A","PIAS4",NA,NA,NA
"FAM120A","LAZSUL",0.56,1.44,2.698824925
"FAM120A","ZNF451",NA,NA,NA
"FAM120A","ZMIZ2",NA,NA,NA
"FAM171A1","NSMCE2",NA,NA,NA
"FAM171A1","PIAS1",NA,NA,NA
"FAM171A1","PIAS2",NA,NA,NA
"FAM171A1","PIAS3",NA,NA,NA
"FAM171A1","PIAS4",NA,NA,NA
"FAM171A1","LAZSUL",0.6,2.24,6.850165589
"FAM171A1","ZNF451",NA,NA,NA
"FAM171A1","ZMIZ2",NA,NA,NA
"FAM178A","NSMCE2",NA,NA,NA
"FAM178A","PIAS1",NA,NA,NA
"FAM178A","PIAS2",NA,NA,NA
"FAM178A","PIAS3",NA,NA,NA
"FAM178A","PIAS4",NA,NA,NA
"FAM178A","LAZSUL",2.27,1.51,1.052316021
"FAM178A","ZNF451",NA,NA,NA
"FAM178A","ZMIZ2",NA,NA,NA
"FAM20B","NSMCE2",NA,NA,NA
"FAM20B","PIAS1",NA,NA,NA
"FAM20B","PIAS2",NA,NA,NA
"FAM20B","PIAS3",NA,NA,NA
"FAM20B","PIAS4",NA,NA,NA
"FAM20B","LAZSUL",0.49,1.32,1.516489378
"FAM20B","ZNF451",NA,NA,NA
"FAM20B","ZMIZ2",NA,NA,NA
"FAM210B","NSMCE2",NA,NA,NA
"FAM210B","PIAS1",NA,NA,NA
"FAM210B","PIAS2",3.54,2.46,0.370836777
"FAM210B","PIAS3",NA,NA,NA
"FAM210B","PIAS4",NA,NA,NA
"FAM210B","LAZSUL",NA,NA,NA
"FAM210B","ZNF451",NA,NA,NA
"FAM210B","ZMIZ2",NA,NA,NA
"FAM49B","NSMCE2",NA,NA,NA
"FAM49B","PIAS1",0.87,1.97,0.059702988
"FAM49B","PIAS2",NA,NA,NA
"FAM49B","PIAS3",NA,NA,NA
"FAM49B","PIAS4",NA,NA,NA
"FAM49B","LAZSUL",NA,NA,NA
"FAM49B","ZNF451",NA,NA,NA
"FAM49B","ZMIZ2",NA,NA,NA
"FAM69A","NSMCE2",NA,NA,NA
"FAM69A","PIAS1",NA,NA,NA
"FAM69A","PIAS2",NA,NA,NA
"FAM69A","PIAS3",2.86,1.4,0.184547432
"FAM69A","PIAS4",NA,NA,NA
"FAM69A","LAZSUL",NA,NA,NA
"FAM69A","ZNF451",NA,NA,NA
"FAM69A","ZMIZ2",NA,NA,NA
"FAM76B","NSMCE2",NA,NA,NA
"FAM76B","PIAS1",NA,NA,NA
"FAM76B","PIAS2",NA,NA,NA
"FAM76B","PIAS3",NA,NA,NA
"FAM76B","PIAS4",NA,NA,NA
"FAM76B","LAZSUL",0.92,2.13,0.362403841
"FAM76B","ZNF451",NA,NA,NA
"FAM76B","ZMIZ2",NA,NA,NA
"FAM8A1","NSMCE2",NA,NA,NA
"FAM8A1","PIAS1",NA,NA,NA
"FAM8A1","PIAS2",NA,NA,NA
"FAM8A1","PIAS3",NA,NA,NA
"FAM8A1","PIAS4",NA,NA,NA
"FAM8A1","LAZSUL",3.82,5.49,0.626853249
"FAM8A1","ZNF451",NA,NA,NA
"FAM8A1","ZMIZ2",NA,NA,NA
"FAR1","NSMCE2",NA,NA,NA
"FAR1","PIAS1",NA,NA,NA
"FAR1","PIAS2",NA,NA,NA
"FAR1","PIAS3",NA,NA,NA
"FAR1","PIAS4",NA,NA,NA
"FAR1","LAZSUL",0.8,2.45,1.404934466
"FAR1","ZNF451",NA,NA,NA
"FAR1","ZMIZ2",NA,NA,NA
"FARS2","NSMCE2",NA,NA,NA
"FARS2","PIAS1",NA,NA,NA
"FARS2","PIAS2",NA,NA,NA
"FARS2","PIAS3",NA,NA,NA
"FARS2","PIAS4",NA,NA,NA
"FARS2","LAZSUL",0.54,2.45,1.671795924
"FARS2","ZNF451",NA,NA,NA
"FARS2","ZMIZ2",NA,NA,NA
"FBRS","NSMCE2",NA,NA,NA
"FBRS","PIAS1",NA,NA,NA
"FBRS","PIAS2",NA,NA,NA
"FBRS","PIAS3",NA,NA,NA
"FBRS","PIAS4",1.07,1.46,-0.038161823
"FBRS","LAZSUL",NA,NA,NA
"FBRS","ZNF451",NA,NA,NA
"FBRS","ZMIZ2",NA,NA,NA
"FBXO11","NSMCE2",NA,NA,NA
"FBXO11","PIAS1",NA,NA,NA
"FBXO11","PIAS2",0.46,1.45,0.515541478
"FBXO11","PIAS3",NA,NA,NA
"FBXO11","PIAS4",NA,NA,NA
"FBXO11","LAZSUL",NA,NA,NA
"FBXO11","ZNF451",NA,NA,NA
"FBXO11","ZMIZ2",NA,NA,NA
"FDFT1","NSMCE2",NA,NA,NA
"FDFT1","PIAS1",0.54,1.47,0.517357756
"FDFT1","PIAS2",0.48,1.48,0.377535675
"FDFT1","PIAS3",0.34,1.97,0.343841383
"FDFT1","PIAS4",NA,NA,NA
"FDFT1","LAZSUL",NA,NA,NA
"FDFT1","ZNF451",NA,NA,NA
"FDFT1","ZMIZ2",NA,NA,NA
"FEN1","NSMCE2",3.48,5.19,-0.335043464
"FEN1","PIAS1",NA,NA,NA
"FEN1","PIAS2",NA,NA,NA
"FEN1","PIAS3",NA,NA,NA
"FEN1","PIAS4",5.92,7.65,0.383535798
"FEN1","LAZSUL",3.03,1.57,0.857987729
"FEN1","ZNF451",NA,NA,NA
"FEN1","ZMIZ2",NA,NA,NA
"FHOD1","NSMCE2",NA,NA,NA
"FHOD1","PIAS1",NA,NA,NA
"FHOD1","PIAS2",NA,NA,NA
"FHOD1","PIAS3",NA,NA,NA
"FHOD1","PIAS4",NA,NA,NA
"FHOD1","LAZSUL",NA,NA,NA
"FHOD1","ZNF451",0.68,1.37,-0.045417902
"FHOD1","ZMIZ2",NA,NA,NA
"FKBP4","NSMCE2",NA,NA,NA
"FKBP4","PIAS1",NA,NA,NA
"FKBP4","PIAS2",2.57,4.01,0.098970666
"FKBP4","PIAS3",NA,NA,NA
"FKBP4","PIAS4",NA,NA,NA
"FKBP4","LAZSUL",NA,NA,NA
"FKBP4","ZNF451",NA,NA,NA
"FKBP4","ZMIZ2",NA,NA,NA
"FLNB","NSMCE2",NA,NA,NA
"FLNB","PIAS1",NA,NA,NA
"FLNB","PIAS2",1.51,2.06,0.177189302
"FLNB","PIAS3",NA,NA,NA
"FLNB","PIAS4",NA,NA,NA
"FLNB","LAZSUL",NA,NA,NA
"FLNB","ZNF451",NA,NA,NA
"FLNB","ZMIZ2",NA,NA,NA
"FLOT2","NSMCE2",NA,NA,NA
"FLOT2","PIAS1",NA,NA,NA
"FLOT2","PIAS2",NA,NA,NA
"FLOT2","PIAS3",NA,NA,NA
"FLOT2","PIAS4",NA,NA,NA
"FLOT2","LAZSUL",0.74,2.31,1.194611321
"FLOT2","ZNF451",NA,NA,NA
"FLOT2","ZMIZ2",NA,NA,NA
"FLYWCH1","NSMCE2",NA,NA,NA
"FLYWCH1","PIAS1",NA,NA,NA
"FLYWCH1","PIAS2",NA,NA,NA
"FLYWCH1","PIAS3",NA,NA,NA
"FLYWCH1","PIAS4",3.02,3.71,0.743989833
"FLYWCH1","LAZSUL",NA,NA,NA
"FLYWCH1","ZNF451",NA,NA,NA
"FLYWCH1","ZMIZ2",NA,NA,NA
"FNDC3B","NSMCE2",0.23,1.96,2.032529741
"FNDC3B","PIAS1",NA,NA,NA
"FNDC3B","PIAS2",NA,NA,NA
"FNDC3B","PIAS3",NA,NA,NA
"FNDC3B","PIAS4",NA,NA,NA
"FNDC3B","LAZSUL",0.32,1.49,0.88442559
"FNDC3B","ZNF451",0.38,1.36,-0.557816103
"FNDC3B","ZMIZ2",NA,NA,NA
"FOS","NSMCE2",NA,NA,NA
"FOS","PIAS1",NA,NA,NA
"FOS","PIAS2",NA,NA,NA
"FOS","PIAS3",NA,NA,NA
"FOS","PIAS4",5.93,6.39,0.962063077
"FOS","LAZSUL",NA,NA,NA
"FOS","ZNF451",NA,NA,NA
"FOS","ZMIZ2",NA,NA,NA
"FOSL2","NSMCE2",2.59,3.69,1.102896501
"FOSL2","PIAS1",NA,NA,NA
"FOSL2","PIAS2",NA,NA,NA
"FOSL2","PIAS3",NA,NA,NA
"FOSL2","PIAS4",4.38,4.39,0.55453539
"FOSL2","LAZSUL",NA,NA,NA
"FOSL2","ZNF451",NA,NA,NA
"FOSL2","ZMIZ2",NA,NA,NA
"FOXG1","NSMCE2",NA,NA,NA
"FOXG1","PIAS1",NA,NA,NA
"FOXG1","PIAS2",NA,NA,NA
"FOXG1","PIAS3",NA,NA,NA
"FOXG1","PIAS4",NA,NA,NA
"FOXG1","LAZSUL",0.67,1.34,1.548347247
"FOXG1","ZNF451",NA,NA,NA
"FOXG1","ZMIZ2",NA,NA,NA
"FOXJ3","NSMCE2",NA,NA,NA
"FOXJ3","PIAS1",NA,NA,NA
"FOXJ3","PIAS2",2.49,1.81,0.622184197
"FOXJ3","PIAS3",NA,NA,NA
"FOXJ3","PIAS4",NA,NA,NA
"FOXJ3","LAZSUL",NA,NA,NA
"FOXJ3","ZNF451",NA,NA,NA
"FOXJ3","ZMIZ2",NA,NA,NA
"FOXK2","NSMCE2",NA,NA,NA
"FOXK2","PIAS1",NA,NA,NA
"FOXK2","PIAS2",NA,NA,NA
"FOXK2","PIAS3",NA,NA,NA
"FOXK2","PIAS4",5.16,6.48,0.783258637
"FOXK2","LAZSUL",NA,NA,NA
"FOXK2","ZNF451",NA,NA,NA
"FOXK2","ZMIZ2",NA,NA,NA
"FOXM1","NSMCE2",6.43,5.19,-0.094354838
"FOXM1","PIAS1",NA,NA,NA
"FOXM1","PIAS2",2.54,1.76,-0.473274269
"FOXM1","PIAS3",2.8,1.72,0.17365924
"FOXM1","PIAS4",10.21,7.18,0.193765462
"FOXM1","LAZSUL",NA,NA,NA
"FOXM1","ZNF451",NA,NA,NA
"FOXM1","ZMIZ2",NA,NA,NA
"FOXP1","NSMCE2",NA,NA,NA
"FOXP1","PIAS1",NA,NA,NA
"FOXP1","PIAS2",NA,NA,NA
"FOXP1","PIAS3",NA,NA,NA
"FOXP1","PIAS4",4.34,2.89,0.274856704
"FOXP1","LAZSUL",0.92,1.42,2.50038323
"FOXP1","ZNF451",NA,NA,NA
"FOXP1","ZMIZ2",NA,NA,NA
"FRMD6","NSMCE2",4.93,3.87,-0.114746223
"FRMD6","PIAS1",NA,NA,NA
"FRMD6","PIAS2",NA,NA,NA
"FRMD6","PIAS3",NA,NA,NA
"FRMD6","PIAS4",3.58,2.34,0.219865096
"FRMD6","LAZSUL",NA,NA,NA
"FRMD6","ZNF451",NA,NA,NA
"FRMD6","ZMIZ2",NA,NA,NA
"FSCN1","NSMCE2",NA,NA,NA
"FSCN1","PIAS1",NA,NA,NA
"FSCN1","PIAS2",NA,NA,NA
"FSCN1","PIAS3",NA,NA,NA
"FSCN1","PIAS4",3.02,1.92,0.170163569
"FSCN1","LAZSUL",NA,NA,NA
"FSCN1","ZNF451",NA,NA,NA
"FSCN1","ZMIZ2",NA,NA,NA
"FTSJ3","NSMCE2",NA,NA,NA
"FTSJ3","PIAS1",0.43,1.53,0.818317559
"FTSJ3","PIAS2",NA,NA,NA
"FTSJ3","PIAS3",NA,NA,NA
"FTSJ3","PIAS4",0.63,3.23,0.014767626
"FTSJ3","LAZSUL",NA,NA,NA
"FTSJ3","ZNF451",NA,NA,NA
"FTSJ3","ZMIZ2",NA,NA,NA
"FUT8","NSMCE2",NA,NA,NA
"FUT8","PIAS1",NA,NA,NA
"FUT8","PIAS2",NA,NA,NA
"FUT8","PIAS3",NA,NA,NA
"FUT8","PIAS4",NA,NA,NA
"FUT8","LAZSUL",1.12,5.02,1.350014052
"FUT8","ZNF451",0.47,1.34,0.704946716
"FUT8","ZMIZ2",NA,NA,NA
"G6PD","NSMCE2",NA,NA,NA
"G6PD","PIAS1",NA,NA,NA
"G6PD","PIAS2",4.03,4.57,-0.069026638
"G6PD","PIAS3",NA,NA,NA
"G6PD","PIAS4",NA,NA,NA
"G6PD","LAZSUL",NA,NA,NA
"G6PD","ZNF451",1.88,1.57,0.692272395
"G6PD","ZMIZ2",NA,NA,NA
"GABARAP","NSMCE2",NA,NA,NA
"GABARAP","PIAS1",NA,NA,NA
"GABARAP","PIAS2",NA,NA,NA
"GABARAP","PIAS3",NA,NA,NA
"GABARAP","PIAS4",NA,NA,NA
"GABARAP","LAZSUL",3.66,5.03,1.0553669
"GABARAP","ZNF451",NA,NA,NA
"GABARAP","ZMIZ2",NA,NA,NA
"GABARAPL1","NSMCE2",NA,NA,NA
"GABARAPL1","PIAS1",NA,NA,NA
"GABARAPL1","PIAS2",3.81,1.63,0.088340745
"GABARAPL1","PIAS3",NA,NA,NA
"GABARAPL1","PIAS4",NA,NA,NA
"GABARAPL1","LAZSUL",NA,NA,NA
"GABARAPL1","ZNF451",NA,NA,NA
"GABARAPL1","ZMIZ2",NA,NA,NA
"GALNT7","NSMCE2",NA,NA,NA
"GALNT7","PIAS1",NA,NA,NA
"GALNT7","PIAS2",0.62,1.49,0.753296222
"GALNT7","PIAS3",NA,NA,NA
"GALNT7","PIAS4",NA,NA,NA
"GALNT7","LAZSUL",NA,NA,NA
"GALNT7","ZNF451",NA,NA,NA
"GALNT7","ZMIZ2",NA,NA,NA
"GAPVD1","NSMCE2",NA,NA,NA
"GAPVD1","PIAS1",NA,NA,NA
"GAPVD1","PIAS2",NA,NA,NA
"GAPVD1","PIAS3",NA,NA,NA
"GAPVD1","PIAS4",NA,NA,NA
"GAPVD1","LAZSUL",NA,NA,NA
"GAPVD1","ZNF451",2.67,2.83,0.191071579
"GAPVD1","ZMIZ2",NA,NA,NA
"GBE1","NSMCE2",NA,NA,NA
"GBE1","PIAS1",0.39,1.39,2.800222381
"GBE1","PIAS2",NA,NA,NA
"GBE1","PIAS3",NA,NA,NA
"GBE1","PIAS4",NA,NA,NA
"GBE1","LAZSUL",NA,NA,NA
"GBE1","ZNF451",NA,NA,NA
"GBE1","ZMIZ2",NA,NA,NA
"GGT7","NSMCE2",NA,NA,NA
"GGT7","PIAS1",NA,NA,NA
"GGT7","PIAS2",NA,NA,NA
"GGT7","PIAS3",2.73,2.12,0.230845183
"GGT7","PIAS4",NA,NA,NA
"GGT7","LAZSUL",1.87,1.32,0.987974682
"GGT7","ZNF451",NA,NA,NA
"GGT7","ZMIZ2",NA,NA,NA
"GJA1","NSMCE2",NA,NA,NA
"GJA1","PIAS1",NA,NA,NA
"GJA1","PIAS2",NA,NA,NA
"GJA1","PIAS3",NA,NA,NA
"GJA1","PIAS4",NA,NA,NA
"GJA1","LAZSUL",NA,NA,NA
"GJA1","ZNF451",3.7,5.03,0.313432847
"GJA1","ZMIZ2",NA,NA,NA
"GLE1","NSMCE2",NA,NA,NA
"GLE1","PIAS1",NA,NA,NA
"GLE1","PIAS2",0.76,1.54,0.705836833
"GLE1","PIAS3",NA,NA,NA
"GLE1","PIAS4",NA,NA,NA
"GLE1","LAZSUL",NA,NA,NA
"GLE1","ZNF451",NA,NA,NA
"GLE1","ZMIZ2",NA,NA,NA
"GLG1","NSMCE2",NA,NA,NA
"GLG1","PIAS1",NA,NA,NA
"GLG1","PIAS2",NA,NA,NA
"GLG1","PIAS3",NA,NA,NA
"GLG1","PIAS4",NA,NA,NA
"GLG1","LAZSUL",0.8,2.02,1.492621337
"GLG1","ZNF451",NA,NA,NA
"GLG1","ZMIZ2",NA,NA,NA
"GLI2","NSMCE2",NA,NA,NA
"GLI2","PIAS1",NA,NA,NA
"GLI2","PIAS2",NA,NA,NA
"GLI2","PIAS3",NA,NA,NA
"GLI2","PIAS4",NA,NA,NA
"GLI2","LAZSUL",0.67,1.48,0.96048335
"GLI2","ZNF451",NA,NA,NA
"GLI2","ZMIZ2",NA,NA,NA
"GLYR1","NSMCE2",NA,NA,NA
"GLYR1","PIAS1",NA,NA,NA
"GLYR1","PIAS2",NA,NA,NA
"GLYR1","PIAS3",NA,NA,NA
"GLYR1","PIAS4",3.71,3.59,0.805581527
"GLYR1","LAZSUL",NA,NA,NA
"GLYR1","ZNF451",NA,NA,NA
"GLYR1","ZMIZ2",NA,NA,NA
"GMEB1","NSMCE2",2.94,2.42,-0.109804265
"GMEB1","PIAS1",NA,NA,NA
"GMEB1","PIAS2",NA,NA,NA
"GMEB1","PIAS3",NA,NA,NA
"GMEB1","PIAS4",NA,NA,NA
"GMEB1","LAZSUL",NA,NA,NA
"GMEB1","ZNF451",NA,NA,NA
"GMEB1","ZMIZ2",NA,NA,NA
"GNA11","NSMCE2",0.51,1.43,-0.986979115
"GNA11","PIAS1",NA,NA,NA
"GNA11","PIAS2",NA,NA,NA
"GNA11","PIAS3",NA,NA,NA
"GNA11","PIAS4",NA,NA,NA
"GNA11","LAZSUL",NA,NA,NA
"GNA11","ZNF451",NA,NA,NA
"GNA11","ZMIZ2",NA,NA,NA
"GNAI3","NSMCE2",NA,NA,NA
"GNAI3","PIAS1",NA,NA,NA
"GNAI3","PIAS2",0.38,2.73,0.942252993
"GNAI3","PIAS3",NA,NA,NA
"GNAI3","PIAS4",NA,NA,NA
"GNAI3","LAZSUL",NA,NA,NA
"GNAI3","ZNF451",NA,NA,NA
"GNAI3","ZMIZ2",NA,NA,NA
"GNL3L","NSMCE2",NA,NA,NA
"GNL3L","PIAS1",NA,NA,NA
"GNL3L","PIAS2",NA,NA,NA
"GNL3L","PIAS3",NA,NA,NA
"GNL3L","PIAS4",5.12,7.53,0.583798026
"GNL3L","LAZSUL",NA,NA,NA
"GNL3L","ZNF451",NA,NA,NA
"GNL3L","ZMIZ2",NA,NA,NA
"GNPAT","NSMCE2",NA,NA,NA
"GNPAT","PIAS1",NA,NA,NA
"GNPAT","PIAS2",NA,NA,NA
"GNPAT","PIAS3",0.28,1.51,1.057304496
"GNPAT","PIAS4",NA,NA,NA
"GNPAT","LAZSUL",NA,NA,NA
